Date,Price
2020-04-22,30422.4
2020-04-23,30362.8
2020-04-24,30362.8
2020-04-25,30208.0
2020-04-26,30141.0
2020-04-27,30184.2
2020-04-28,30184.2
2020-04-29,30243.7
2020-04-30,30192.0
2020-05-01,30189.0
2020-05-02,30198.0
2020-05-03,30201.0
2020-05-04,30065.1
2020-05-05,30303.3
2020-05-06,31494.0
2020-05-07,31851.2
2020-05-08,31970.3
2020-05-09,31136.0
2020-05-10,31350.0
2020-05-11,32148.9
2020-05-12,32387.0
2020-05-13,34336.4
2020-05-14,33884.2
2020-05-15,33397.1
2020-05-16,33230.0
2020-05-17,33446.0
2020-05-18,33640.7
2020-05-19,34266.9
2020-05-20,34023.3
2020-05-21,34301.7
2020-05-22,33710.2
2020-05-23,33988.0
2020-05-24,34058.0
2020-05-25,33710.2
2020-05-26,33953.8
2020-05-27,33397.1
2020-05-28,33397.1
2020-05-29,33362.4
2020-05-30,33564.0
2020-05-31,33534.0
2020-06-01,33605.9
2020-06-02,33397.1
2020-06-03,33849.4
2020-06-04,33675.5
2020-06-05,33884.2
2020-06-06,33682.0
2020-06-07,33697.0
2020-06-08,34336.4
2020-06-09,34058.1
2020-06-10,33953.8
2020-06-11,32005.6
2020-06-12,32701.4
2020-06-13,33411.0
2020-06-14,33225.0
2020-06-15,32005.6
2020-06-16,32423.1
2020-06-17,32249.1
2020-06-18,32423.1
2020-06-19,32701.4
2020-06-20,32360.0
2020-06-21,32431.0
2020-06-22,32701.4
2020-06-23,33084.0
2020-06-24,32840.5
2020-06-25,32562.2
2020-06-26,32597.0
2020-06-27,32757.0
2020-06-28,32768.0
2020-06-29,32040.4
2020-06-30,31762.1
2020-07-01,32144.8
2020-07-02,32110.0
2020-07-03,32179.5
2020-07-04,32047.0
2020-07-05,32048.0
2020-07-06,32562.2
2020-07-07,33014.5
2020-07-08,33188.4
2020-07-09,33640.7
2020-07-10,33258.0
2020-07-11,33132.0
2020-07-12,33246.0
2020-07-13,33849.4
2020-07-14,33779.8
2020-07-15,33814.6
2020-07-16,33814.6
2020-07-17,33466.7
2020-07-18,33745.0
2020-07-19,33724.0
2020-07-20,32979.7
2020-07-21,33258.0
2020-07-22,32979.7
